Price,Close,High,Low,Open,Volume
Ticker,2468.TW,2468.TW,2468.TW,2468.TW,2468.TW
2024-05-28,26.0839786529541,26.1316634432269,25.79786445414288,25.940922463077563,448000
2024-05-29,26.560834884643555,26.751575872352838,26.227035882329535,26.560834884643555,955000
2024-05-30,25.89323616027832,26.417777954779503,25.89323616027832,26.179350362476647,493532
2024-05-31,25.89323616027832,26.274719944151254,25.75017996870824,26.274719944151254,322576
2024-06-03,26.0839786529541,26.22703484283064,25.940922463077563,26.036292043623156,310932
2024-06-04,25.9409236907959,26.417778892324808,25.9409236907959,26.417778892324808,240089
2024-06-05,25.845552444458008,26.274721037019034,25.845552444458008,26.274721037019034,251100
2024-06-06,25.464069366455078,25.94092458441073,25.2733265516495,25.94092458441073,333000
2024-06-07,25.845552444458008,26.083980046677993,25.607124842238022,25.607124842238022,299003
2024-06-11,25.464069366455078,25.988609378582975,25.464069366455078,25.84555317700794,204025
2024-06-12,25.082582473754883,25.464068084155485,24.891841487612787,25.368696681555335,341315
2024-06-13,25.22564125061035,25.559438441225577,24.987213646423328,25.08258323285153,268250
2024-06-14,25.177953720092773,25.321009913576045,25.082582318084526,25.082582318084526,177000
2024-06-17,25.368696212768555,25.55943719538596,25.273324811930767,25.273324811930767,100035
2024-06-18,25.368696212768555,25.750179997061537,25.368696212768555,25.55943719538596,163000
2024-06-19,25.464069366455078,25.893237971180188,25.464069366455078,25.65481036220236,279000
2024-06-20,25.845552444458008,25.94092384915765,25.46406864471768,25.559438230359078,326108
2024-06-21,26.322406768798828,27.13306095305391,26.322406768798828,26.465462961536034,1453000
2024-06-24,25.79786491394043,26.465462904007126,25.79786491394043,26.465462904007126,382000
2024-06-25,25.988609313964844,26.46546453073484,25.416382690029188,25.845553112745502,485000
2024-06-26,25.702495574951172,26.036292754085494,25.654808964318985,25.845551768731337,243100
2024-06-27,25.464069366455078,25.797866563777397,25.464069366455078,25.607125568030114,248075
2024-06-28,25.51175308227539,25.75018068117516,25.51175308227539,25.51175308227539,163504
2024-07-01,25.464069366455078,25.55943895479957,25.416382753224536,25.416382753224536,143000
2024-07-02,25.4163818359375,25.65480943631038,25.368697043486215,25.65480943631038,157001
2024-07-03,25.79786491394043,25.988607716547538,25.559437320210634,25.559437320210634,390000
2024-07-04,26.131664276123047,26.131664276123047,25.79786527639983,25.89323667904335,367100
2024-07-05,26.322406768798828,26.37009156002517,25.94092298181355,26.274720158514302,483100
2024-07-08,26.179351806640625,26.942319416475016,26.131665194114557,26.32240800610229,503049
2024-07-09,25.654809951782227,26.227036567986307,25.559438545905167,26.227036567986307,327001
2024-07-10,25.750181198120117,25.988608801806414,25.654809792833944,25.845552603406286,349300
2024-07-11,26.131664276123047,26.274720470559224,25.89323667904335,25.98860808168687,586000
2024-07-12,26.131664276123047,26.417778484053603,26.036292873479525,26.179350886973907,477000
2024-07-15,25.750181198120117,26.13166500020654,25.750181198120117,26.13166500020654,294000
2024-07-16,25.845552444458008,25.98860864197835,25.797865832579063,25.893237237278704,206100
2024-07-17,26.370092391967773,26.465463796487484,25.940923800216435,26.08397999746688,631159
2024-07-18,26.036293029785156,26.322407239433364,25.84555204241123,26.322407239433364,297032
2024-07-19,25.13027000427246,25.893237614879464,25.13027000427246,25.893237614879464,500008
2024-07-22,24.176559448242188,25.225641271338795,23.461276635093355,25.17795465902725,574000
2024-07-23,24.462671279907227,24.796470282132187,24.36729987654892,24.414986487757183,161000
2024-07-26,23.93813133239746,23.93813133239746,23.508960926054506,23.89044472110479,230000
2024-07-29,23.508960723876953,24.128872112884686,23.508960723876953,24.033502529235964,248188
2024-07-30,23.699705123901367,23.795076533025263,23.03210707909241,23.365906101496886,176165
2024-07-31,23.890445709228516,24.08118852417201,23.652018100078298,23.69970471334332,105002
2024-08-01,24.510356903076172,24.605726483531807,23.842758925537854,23.842758925537854,195000
2024-08-02,23.699705123901367,24.22424514549531,23.699705123901367,24.22424514549531,215000
2024-08-05,21.363113403320312,23.270534275385668,21.363113403320312,23.270534275385668,474000
2024-08-06,20.552457809448242,21.79228238571809,19.312635052236573,21.744595775635684,590090
2024-08-07,22.507564544677734,22.507564544677734,20.886256227754807,20.933942836522025,299741
2024-08-08,22.55525016784668,22.889049165319225,22.221451170374138,22.507565376375542,222000
2024-08-09,23.127477645874023,23.365905250470664,22.936734834573407,23.079792852578002,234000
2024-08-12,23.93813133239746,24.796470326025148,23.175161923238676,23.175161923238676,1116856
2024-08-13,24.03350257873535,24.74878537192321,23.842759772928638,24.31961496838721,631000
2024-08-14,23.93813133239746,24.224243723920615,23.89044472110479,24.224243723920615,201259
2024-08-15,23.890445709228516,24.128873318378734,23.890445709228516,23.938132322493537,217130
2024-08-16,23.795074462890625,24.22424303802367,23.747387852948172,23.985815445485922,186055
2024-08-19,23.747386932373047,24.31961349609273,23.699702143337284,24.31961349609273,185000
2024-08-20,23.84276008605957,24.224243883624876,23.747388681903683,24.224243883624876,184000
2024-08-21,23.699705123901367,24.176560350462527,23.65201850981025,24.033504146305845,217022
2024-08-22,23.93813133239746,24.033502735924586,23.74738852534321,23.795075136635884,119000
2024-08-23,23.747386932373047,24.03350112376194,23.175160368653362,24.03350112376194,225079
2024-08-26,23.795074462890625,24.081186846312654,23.747387852948172,23.93813065460164,231060
2024-08-27,23.93813133239746,24.033502735924586,23.55664753734718,23.74738852534321,235000
2024-08-28,23.890445709228516,24.128873318378734,23.890445709228516,24.128873318378734,323026
2024-08-29,24.03822135925293,24.28451461473517,23.988963459783847,24.235256715266086,167000
2024-08-30,24.03822135925293,24.53080787021741,24.03822135925293,24.03822135925293,184000
2024-09-02,23.496376037597656,24.333773449575535,23.496376037597656,24.333773449575535,199204
2024-09-03,24.481548309326172,25.121910354308618,23.644150921702227,23.644150921702227,559020
2024-09-04,23.64415168762207,24.629324674606323,23.299340766363912,23.693409585343943,1317048
2024-09-05,23.151565551757812,24.03822087792635,23.10230765327504,23.939703201892428,379179
2024-09-06,23.299341201782227,23.447116776777825,22.905272375437832,22.954530274080238,97000
2024-09-09,23.299341201782227,23.447116776777825,22.757496800442233,22.80675469908464,159000
2024-09-10,21.673805236816406,23.15156468478116,21.476769892127116,23.053047012436515,602000
2024-09-11,21.476770401000977,21.821581322843084,21.476770401000977,21.821581322843084,123029
2024-09-12,22.757495880126953,22.905271449146493,21.723063138853544,21.969356380242218,280000
2024-09-13,22.560461044311523,22.80675429125612,22.461943369720014,22.75749639349454,105370
2024-09-16,22.80675506591797,23.053048321228246,22.658979488545484,22.658979488545484,88001
2024-09-18,22.560461044311523,23.05304753820072,22.461943369720014,22.80675429125612,74000
2024-09-19,23.0037899017334,23.20082337408612,22.806754550312306,22.806754550312306,149000
2024-09-20,23.496376037597656,23.594893711783584,23.151565117481077,23.25008279166701,297000
2024-09-23,23.151565551757812,23.64415205285904,23.151565551757812,23.64415205285904,82000
2024-09-24,22.905271530151367,23.15156477241106,22.708236184716288,23.15156477241106,79400
2024-09-25,23.348600387573242,23.44711618236054,23.151565039861975,23.44711618236054,59000
2024-09-26,23.0037899017334,23.545634299538847,23.0037899017334,23.4471166238283,125004
2024-09-27,23.200822830200195,23.39785817700228,23.003789362466435,23.299340503601236,68000
2024-09-30,22.954530715942383,23.348601428940807,22.56046188201238,23.348601428940807,126200
2024-10-01,22.708236694335938,22.806754369264418,22.658978796405876,22.806754369264418,71000
2024-10-04,22.363428115844727,22.708237166663846,22.314168337821712,22.708237166663846,160000
2024-10-07,22.708236694335938,22.806754369264418,22.461943446548915,22.560461121477395,108000
2024-10-08,23.44711685180664,23.644152205143527,22.51120362112741,22.560461519927436,120073
2024-10-09,23.54563331604004,23.644150987635513,22.80675359767643,23.20082240499003,212084
2024-10-11,23.299341201782227,24.18599653082421,23.299341201782227,24.136738632181803,435063
2024-10-14,23.200822830200195,23.841186767772815,23.10230703586748,23.841186767772815,117000
2024-10-15,23.151565551757812,23.299341126274506,23.05304787572389,23.250083227791734,105000
2024-10-16,23.102306365966797,23.151564261704817,22.757495458595834,22.905271024878168,77000
2024-10-17,23.54563331604004,23.84118633082646,23.053046837130967,23.15156450872644,231277
2024-10-18,23.348600387573242,23.791927101321086,23.250082713717607,23.69340942746545,115000
2024-10-21,23.44711685180664,23.644152205143527,23.348601054206586,23.348601054206586,79319
2024-10-22,23.397857666015625,23.644150904605265,23.348599769925013,23.644150904605265,52000
2024-10-23,23.693408966064453,23.841186413504282,23.3978578293214,23.3978578293214,213000
2024-10-24,25.46672248840332,26.057826665669754,23.74266973416611,23.841187410221913,2850493
2024-10-25,24.580066680908203,25.71301523570267,24.53080690431032,25.614497561575252,1515165
2024-10-28,23.9397029876709,24.727842509821322,23.791927414476557,24.678582732710968,579000
2024-10-29,23.496376037597656,24.087480203644887,23.348600465852936,23.7919271810871,382006
2024-10-30,23.348600387573242,23.742669203927438,23.348600387573242,23.44711618236054,199000
2024-11-01,23.54563331604004,23.742668659230986,23.15156450872644,23.34859985191739,198000
2024-11-04,23.299341201782227,23.74266980583741,23.25008330313982,23.447116776777825,125000
2024-11-05,23.397857666015625,23.49637533726514,23.15156442742599,23.299339994766115,121000
2024-11-06,23.200822830200195,23.44711607416864,23.151564933033836,23.44711607416864,107000
2024-11-07,23.496376037597656,23.594893711783584,23.20082301503987,23.20082301503987,97000
2024-11-08,22.954530715942383,23.644152584621203,22.90527281635179,23.496377006781007,194064
2024-11-11,22.560461044311523,23.05304753820072,22.412685471958433,23.05304753820072,195100
2024-11-12,22.11713409423828,22.46194313307332,21.969356644373743,22.46194313307332,84000
2024-11-13,21.92009925842285,22.16639250851749,21.92009925842285,22.06787483266596,90814
2024-11-14,21.723064422607422,22.264910713124625,21.723064422607422,22.215650934494832,118000
2024-11-15,21.673805236816406,21.870840581505696,21.673805236816406,21.821580805799222,81000
2024-11-18,21.328994750976562,21.673805671565134,21.328994750976562,21.673805671565134,111080
2024-11-19,21.673805236816406,21.77232290916105,21.37825409885078,21.526029667833594,119010
2024-11-20,21.526029586791992,21.526029586791992,21.526029586791992,21.526029586791992,42317
2024-11-21,21.723064422607422,21.920099778989755,21.476771166663717,21.87084187942838,82000
2024-11-22,21.575288772583008,21.870841806166478,21.575288772583008,21.870841806166478,75100
2024-11-25,21.87084197998047,21.87084197998047,21.575288944048154,21.821582201124205,44043
2024-11-26,21.87084197998047,21.87084197998047,21.67380662269226,21.723064522480097,27293
2024-11-27,21.476770401000977,21.870841099716728,21.378254605390392,21.870841099716728,106020
2024-11-28,21.131961822509766,21.821581802277013,21.08270204455385,21.821581802277013,75300
2024-11-29,21.131961822509766,21.181219721397284,20.984184367710416,20.984184367710416,33771
2024-12-02,21.328994750976562,21.772323345885916,21.328994750976562,21.328994750976562,39177
2024-12-03,21.328994750976562,21.673805671565134,21.328994750976562,21.673805671565134,50139
2024-12-04,21.18121910095215,21.378254448867413,21.03344352954987,21.378254448867413,143000
2024-12-05,23.299341201782227,23.299341201782227,21.328995190991876,21.328995190991876,1099426
2024-12-06,25.614498138427734,25.614498138427734,23.791927702764394,23.890445379110485,6921591
2024-12-09,25.614498138427734,26.107084641089806,24.58006723446474,25.614498138427734,8514500
2024-12-10,25.023393630981445,25.713015477284245,24.383031561739337,25.121911306034466,2121001
2024-12-11,27.486326217651367,27.486326217651367,24.924876051765683,25.171169300811066,5896924
2024-12-12,27.584842681884766,29.358153245521475,26.402634386748105,27.141514101441448,27549564
2024-12-13,27.683361053466797,29.40741376470854,26.895221543743858,27.83113662433099,17067129
2024-12-16,26.747446060180664,28.570016450970005,26.747446060180664,27.387808122061152,6574201
2024-12-17,26.40263557434082,27.831137171962713,25.811533279252945,26.74744649918766,6106100
2024-12-18,27.781879425048828,27.88039522205448,25.959308994418492,26.895222219450886,6247490
2024-12-19,26.69818878173828,28.37298176094197,26.451895530761117,27.88039525898764,5151603
2024-12-20,27.28929328918457,28.767052812879005,26.402636071713186,26.74744700305557,7039051
2024-12-23,26.895221710205078,28.028172145002145,26.747446138426263,27.338550304609875,2618600
2024-12-24,26.40263557434082,27.978912745734682,26.40263557434082,26.94448185026253,3040601
2024-12-25,27.338550567626953,27.437068242783425,26.451895249355427,26.747446395756484,1920140
2024-12-26,28.12668800354004,28.37298125008266,27.33855036623099,27.88039475699742,4838141
2024-12-27,27.683361053466797,29.161120520245433,27.584843379867888,28.02817197152881,4461320
2024-12-30,26.40263557434082,27.683361598190746,26.304119777871755,27.28929277510937,1809039
2024-12-31,24.481548309326172,26.353376548147274,24.481548309326172,26.008565638058794,3587000
2025-01-02,25.46672248840332,26.057826665669754,24.58006716203786,24.826360412643176,4004048
2025-01-03,24.87561798095703,26.205601892386227,24.82636008311713,26.008566542889916,1940291
2025-01-06,25.46672248840332,25.614498062952833,24.62932506053157,24.62932506053157,1153152
2025-01-07,24.82636070251465,25.56524046295772,24.82636070251465,25.515980684820477,813588
2025-01-08,25.36820411682129,26.20560152173391,24.826359731972826,25.318946219678093,2064000
2025-01-09,24.136737823486328,25.31894614197829,23.841186683397495,25.121910795873525,978060
2025-01-10,23.988962173461914,24.530806554841014,23.791926828014066,24.038220070289718,595660
2025-01-13,24.629323959350586,25.17116833482898,23.841186344278686,24.727841631001645,1300120
2025-01-14,25.023393630981445,25.023393630981445,24.235255988693982,24.481549236792358,702010
2025-01-15,24.432289123535156,25.121910960348526,24.383031226220627,24.5800665736154,536050
2025-01-16,25.023393630981445,25.22042898108749,24.777100382883066,24.82636015994376,521632
2025-01-17,24.580066680908203,25.171168967536037,24.481549006780785,24.924875721751658,270000
2025-01-20,24.481548309326172,25.41746148920258,24.33377274187919,25.121910354308618,1249000
2025-01-21,24.03822135925293,24.62932554822399,23.841187882308187,24.53080787021741,521007
2025-01-22,24.284513473510742,24.38303114688759,23.693409312317982,24.235255576356483,500000
2025-02-03,25.76227378845215,26.69818889786354,24.185996599528515,24.580067306060716,5938500
2025-02-04,28.32372283935547,28.32372283935547,25.269686261733042,25.269686261733042,7827359
2025-02-05,29.899999618530273,30.49110376849978,28.81630899009756,29.55518870779237,28480298
