Date,Adj Close,Close,High,Low,Open,Volume
2024-05-27,26.478288650512695,26.9132022857666,27.715251922607422,26.86864471435547,27.44790267944336,135777
2024-05-28,26.390613555908203,26.824085235595703,27.046878814697266,26.734970092773438,26.957761764526367,102113
2024-05-29,26.52212905883789,26.957761764526367,27.80436897277832,26.824085235595703,27.22511100769043,190761
2024-05-30,26.171422958374023,26.601295471191406,27.0914363861084,26.601295471191406,26.957761764526367,89770
2024-05-31,26.34677505493164,26.77952766418457,27.0023193359375,26.512178421020508,26.601295471191406,51617
2024-06-03,26.434452056884766,26.86864471435547,27.0914363861084,26.64585304260254,27.0914363861084,48251
2024-06-04,26.30293846130371,26.734970092773438,27.0023193359375,26.512178421020508,26.957761764526367,63961
2024-06-05,27.092025756835938,27.537019729614258,28.071718215942383,26.824085235595703,26.9132022857666,409575
2024-06-06,25.733041763305664,26.155712127685547,29.586700439453125,26.155712127685547,28.071718215942383,984104
2024-06-07,26.478288650512695,26.9132022857666,27.13599395751953,26.33394432067871,26.378503799438477,155975
2024-06-11,25.426172256469727,25.84380340576172,27.0914363861084,25.799245834350586,26.957761764526367,193005
2024-06-12,25.51384925842285,25.932920455932617,26.20026969909668,25.84380340576172,25.888362884521484,50495
2024-06-13,25.338497161865234,25.754688262939453,26.111154556274414,25.576454162597656,26.111154556274414,54984
2024-06-14,25.382335662841797,25.799245834350586,25.932920455932617,25.665571212768555,25.710128784179688,62839
2024-06-17,25.426172256469727,25.84380340576172,26.06659507751465,25.754688262939453,25.799245834350586,51617
2024-06-18,25.25082015991211,25.665571212768555,26.06659507751465,25.665571212768555,25.84380340576172,49373
2024-06-19,25.25082015991211,25.665571212768555,25.84380340576172,25.665571212768555,25.84380340576172,17954
2024-06-20,26.171422958374023,26.601295471191406,27.492460250854492,25.977479934692383,25.977479934692383,351225
2024-06-21,27.004348754882812,27.44790267944336,27.626134872436523,26.601295471191406,26.734970092773438,254722
2024-06-24,26.741321563720703,27.180553436279297,29.007442474365234,27.180553436279297,27.93804359436035,705817
2024-06-25,27.398893356323242,27.848926544189453,28.071718215942383,26.42306137084961,27.046878814697266,231157
2024-06-26,28.714040756225586,29.1856746673584,29.497583389282227,28.428184509277344,28.873767852783203,696840
2024-06-27,27.311216354370117,27.759809494018555,29.98772430419922,27.58157730102539,29.76493263244629,538620
2024-06-28,27.17970085144043,27.626134872436523,28.11627769470215,27.537019729614258,27.93804359436035,116701
