Date,Adj Close,Close,High,Low,Open,Volume
2024-05-27,28.05145263671875,28.75,29.049999237060547,28.649999618530273,28.649999618530273,266000
2024-05-28,28.295377731323242,29.0,29.25,28.700000762939453,28.700000762939453,319242
2024-05-29,28.19780921936035,28.899999618530273,29.100000381469727,28.850000381469727,29.100000381469727,206600
2024-05-30,28.490520477294922,29.200000762939453,29.850000381469727,29.149999618530273,29.200000762939453,1271020
2024-05-31,28.295377731323242,29.0,29.649999618530273,29.0,29.600000381469727,396000
2024-06-03,28.149024963378906,28.850000381469727,29.5,28.799999237060547,29.5,283070
2024-06-04,27.905099868774414,28.600000381469727,28.950000762939453,28.600000381469727,28.950000762939453,183065
2024-06-05,27.953882217407227,28.649999618530273,28.799999237060547,28.450000762939453,28.600000381469727,209100
2024-06-06,27.661170959472656,28.350000381469727,28.799999237060547,28.299999237060547,28.649999618530273,402100
2024-06-07,27.953882217407227,28.649999618530273,28.850000381469727,28.350000381469727,28.350000381469727,275000
2024-06-11,28.588088989257812,29.299999237060547,29.899999618530273,28.850000381469727,29.200000762939453,808004
2024-06-12,28.3929500579834,29.100000381469727,29.549999237060547,29.0,29.299999237060547,350030
2024-06-13,28.441734313964844,29.149999618530273,29.799999237060547,29.100000381469727,29.100000381469727,327382
2024-06-14,28.490520477294922,29.200000762939453,29.5,29.149999618530273,29.200000762939453,267050
2024-06-17,28.734445571899414,29.450000762939453,29.75,29.25,29.25,185627
2024-06-18,28.685659408569336,29.399999618530273,29.700000762939453,29.200000762939453,29.700000762939453,322050
2024-06-19,28.63687515258789,29.350000381469727,29.649999618530273,29.200000762939453,29.450000762939453,365037
2024-06-20,28.685659408569336,29.399999618530273,29.649999618530273,29.25,29.649999618530273,238000
2024-06-21,30.002859115600586,30.75,32.0,29.350000381469727,29.600000381469727,4353888
2024-06-24,29.75893211364746,30.5,32.04999923706055,30.350000381469727,31.5,2388147
2024-06-25,29.51500701904297,30.25,30.899999618530273,29.5,30.899999618530273,767050
2024-06-26,29.124725341796875,29.850000381469727,30.549999237060547,29.850000381469727,30.549999237060547,454373
2024-06-27,28.685659408569336,29.399999618530273,30.399999618530273,29.399999618530273,29.850000381469727,694296
2024-06-28,29.124725341796875,29.850000381469727,30.200000762939453,29.399999618530273,29.600000381469727,434663
2024-07-01,28.929584503173828,29.649999618530273,30.5,29.600000381469727,30.049999237060547,526735
2024-07-02,28.783231735229492,29.5,29.700000762939453,29.049999237060547,29.649999618530273,323844
2024-07-03,29.612579345703125,30.350000381469727,30.350000381469727,29.700000762939453,29.700000762939453,573114
