Price,Close,High,Low,Open,Volume
Ticker,3040.TW,3040.TW,3040.TW,3040.TW,3040.TW
2024-05-28,32.71320724487305,32.71320724487305,29.843627726004517,29.843627726004517,873077
2024-05-29,35.965396881103516,35.965396881103516,34.38713026025767,35.91757128329471,3765504
2024-05-30,37.017578125,38.834976376277076,34.72191295102356,35.96539673323613,3017627
2024-05-31,37.30453872680664,38.691503075908535,36.395837694715084,37.16105827215972,1045050
2024-06-03,36.252357482910156,37.44801566310034,35.91757100314139,37.30453522193385,679416
2024-06-04,34.62626266479492,36.49149021150863,34.4827822193326,36.20452932058398,662010
2024-06-05,35.152347564697266,36.15669962248827,34.62625873907901,34.62625873907901,487100
2024-06-06,34.243648529052734,35.3914810775561,34.243648529052734,35.29582988553877,389076
2024-06-07,33.28712463378906,34.24365122469599,33.28712463378906,34.24365122469599,289401
2024-06-11,32.42625427246094,33.47843210773155,32.37842502179085,33.47843210773155,223000
2024-06-12,33.09581756591797,33.09581756591797,32.330597046546195,32.617554285203205,314040
2024-06-13,36.395835876464844,36.395835876464844,33.191473272121776,33.191473272121776,581292
2024-06-14,36.826271057128906,38.26106083857549,36.34800779664671,36.9697514948172,1435045
2024-06-17,35.48713302612305,36.44365956212484,35.20017579509434,36.30018277104007,346566
2024-06-18,34.817569732666016,35.582790283622096,34.53060883330551,35.48713543421545,248050
2024-06-19,35.295833587646484,35.295833587646484,34.81757027967761,34.81757027967761,135100
2024-06-20,35.05670166015625,36.30018552140199,35.05670166015625,35.34365891292689,194104
2024-06-21,34.7219123840332,34.91321842021718,34.53060634784922,34.67408678720199,127000
2024-06-24,34.291473388671875,34.913217070010184,34.243647793690236,34.76973663620626,125283
2024-06-25,34.291473388671875,34.72191104122462,33.95669057494141,34.72191104122462,70000
2024-06-26,33.95669174194336,34.387129409289116,33.95669174194336,34.243648970554155,80990
2024-06-27,33.95669174194336,34.69488069285517,33.56298946627446,34.64566884705235,113015
2024-06-28,33.16929244995117,34.44881927198599,32.480315313586786,33.710630287586284,239010
2024-07-01,33.36614227294922,33.66141710406971,33.16929113399449,33.16929113399449,88000
2024-07-02,33.36614227294922,34.399606059182545,33.36614227294922,34.399606059182545,73021
