Date,Adj Close,Close,High,Low,Open,Volume
2024-05-27,24.200000762939453,24.200000762939453,24.299999237060547,23.799999237060547,24.0,178000
2024-05-28,24.549999237060547,24.549999237060547,24.549999237060547,24.200000762939453,24.25,202000
2024-05-29,24.399999618530273,24.399999618530273,24.75,24.350000381469727,24.600000381469727,175000
2024-05-30,24.299999237060547,24.299999237060547,24.600000381469727,24.25,24.600000381469727,95000
2024-05-31,24.5,24.5,24.700000762939453,24.399999618530273,24.399999618530273,124000
2024-06-03,24.5,24.5,25.0,24.5,25.0,140000
2024-06-04,24.25,24.25,24.75,24.200000762939453,24.5,100000
2024-06-05,23.950000762939453,23.950000762939453,24.100000381469727,23.799999237060547,23.899999618530273,97000
2024-06-06,23.549999237060547,23.549999237060547,24.100000381469727,23.549999237060547,24.0,110000
2024-06-07,24.450000762939453,24.450000762939453,25.25,23.600000381469727,23.600000381469727,1007000
2024-06-11,24.25,24.25,24.899999618530273,24.149999618530273,24.5,263000
2024-06-12,24.950000762939453,24.950000762939453,25.0,24.649999618530273,24.799999237060547,408000
2024-06-13,24.700000762939453,24.700000762939453,25.0,24.399999618530273,24.950000762939453,161000
2024-06-14,24.600000381469727,24.600000381469727,25.100000381469727,24.450000762939453,24.700000762939453,199000
2024-06-17,24.950000762939453,24.950000762939453,25.5,24.5,24.5,336000
2024-06-18,24.649999618530273,24.649999618530273,25.450000762939453,24.600000381469727,25.399999618530273,241000
2024-06-19,24.399999618530273,24.399999618530273,24.850000381469727,24.299999237060547,24.5,158000
2024-06-20,25.200000762939453,25.200000762939453,26.149999618530273,24.399999618530273,24.399999618530273,1323000
2024-06-21,25.5,25.5,26.200000762939453,25.350000381469727,25.350000381469727,584000
2024-06-24,24.799999237060547,24.799999237060547,25.600000381469727,24.799999237060547,25.600000381469727,305000
2024-06-25,24.75,24.75,25.100000381469727,24.5,24.799999237060547,118000
2024-06-26,24.399999618530273,24.399999618530273,24.850000381469727,24.399999618530273,24.75,134000
2024-06-27,24.399999618530273,24.399999618530273,24.600000381469727,24.200000762939453,24.399999618530273,93000
2024-06-28,24.399999618530273,24.399999618530273,24.600000381469727,24.149999618530273,24.399999618530273,144000
2024-07-01,24.049999237060547,24.049999237060547,24.399999618530273,24.049999237060547,24.399999618530273,128000
2024-07-02,23.850000381469727,23.850000381469727,24.049999237060547,23.850000381469727,24.0,94000
2024-07-03,24.0,24.0,24.149999618530273,23.899999618530273,24.0,161000
2024-07-04,23.899999618530273,23.899999618530273,24.200000762939453,23.850000381469727,24.100000381469727,123000
2024-07-05,24.350000381469727,24.350000381469727,24.850000381469727,24.0,24.149999618530273,298000
2024-07-08,24.649999618530273,24.649999618530273,25.0,24.350000381469727,24.600000381469727,278000
2024-07-09,24.200000762939453,24.200000762939453,24.799999237060547,24.100000381469727,24.799999237060547,118000
2024-07-10,26.600000381469727,26.600000381469727,26.600000381469727,24.25,24.25,1839000
2024-07-11,26.299999237060547,26.299999237060547,27.399999618530273,25.950000762939453,26.75,3125000
2024-07-12,26.149999618530273,26.149999618530273,26.899999618530273,26.0,26.200000762939453,1039000
2024-07-15,25.700000762939453,25.700000762939453,26.299999237060547,25.299999237060547,26.200000762939453,529000
2024-07-16,26.700000762939453,26.700000762939453,27.950000762939453,25.700000762939453,25.700000762939453,1713000
2024-07-17,26.399999618530273,26.399999618530273,27.200000762939453,26.350000381469727,27.100000381469727,529000
