Date,Adj Close,Close,High,Low,Open,Volume
2024-05-27,49.599998474121094,49.599998474121094,50.5,49.54999923706055,50.20000076293945,383000
2024-05-28,49.900001525878906,49.900001525878906,50.20000076293945,49.5,49.79999923706055,173000
2024-05-29,52.099998474121094,52.099998474121094,52.900001525878906,49.54999923706055,50.0,990000
2024-05-30,52.20000076293945,52.20000076293945,54.5,51.70000076293945,52.099998474121094,1309000
2024-05-31,52.5,52.5,52.79999923706055,51.400001525878906,52.5,457000
2024-06-03,52.5,52.5,52.900001525878906,51.70000076293945,52.900001525878906,381000
2024-06-04,52.79999923706055,52.79999923706055,54.0,52.599998474121094,52.79999923706055,786000
2024-06-05,53.099998474121094,53.099998474121094,53.900001525878906,52.70000076293945,53.099998474121094,520000
2024-06-06,51.79999923706055,51.79999923706055,53.70000076293945,51.79999923706055,53.70000076293945,382000
2024-06-07,51.5,51.5,52.0,51.400001525878906,51.900001525878906,259000
2024-06-11,50.70000076293945,50.70000076293945,52.79999923706055,50.70000076293945,52.79999923706055,442000
2024-06-12,50.79999923706055,50.79999923706055,52.0,50.599998474121094,50.599998474121094,305000
2024-06-13,50.900001525878906,50.900001525878906,51.29999923706055,50.599998474121094,51.29999923706055,237000
2024-06-14,50.900001525878906,50.900001525878906,51.900001525878906,50.70000076293945,51.5,366000
2024-06-17,52.599998474121094,52.599998474121094,53.29999923706055,51.20000076293945,51.400001525878906,1003000
2024-06-18,52.5,52.5,53.79999923706055,52.0,53.0,713000
2024-06-19,51.29999923706055,51.29999923706055,52.70000076293945,51.099998474121094,52.599998474121094,393000
2024-06-20,51.599998474121094,51.599998474121094,52.400001525878906,51.5,51.900001525878906,285000
2024-06-21,51.400001525878906,51.400001525878906,52.29999923706055,51.20000076293945,51.70000076293945,301000
2024-06-24,51.400001525878906,51.400001525878906,52.400001525878906,50.79999923706055,51.20000076293945,387000
2024-06-25,53.20000076293945,53.20000076293945,53.5,51.29999923706055,51.79999923706055,1095000
2024-06-26,52.599998474121094,52.599998474121094,53.5,52.599998474121094,53.29999923706055,362000
2024-06-27,57.79999923706055,57.79999923706055,57.79999923706055,52.599998474121094,52.79999923706055,5357000
2024-06-28,58.79999923706055,58.79999923706055,60.29999923706055,56.5,58.5,8214000
2024-07-01,56.599998474121094,56.599998474121094,60.599998474121094,55.79999923706055,59.400001525878906,2586000
2024-07-02,55.599998474121094,55.599998474121094,58.099998474121094,55.0,57.099998474121094,1532000
2024-07-03,55.20000076293945,55.20000076293945,58.29999923706055,55.0,57.900001525878906,1599000
2024-07-04,54.900001525878906,54.900001525878906,55.900001525878906,54.900001525878906,55.79999923706055,771000
2024-07-05,55.70000076293945,55.70000076293945,56.70000076293945,54.900001525878906,55.599998474121094,905000
2024-07-08,53.79999923706055,53.79999923706055,56.400001525878906,53.599998474121094,55.900001525878906,868000
