Price,Close,High,Low,Open,Volume
Ticker,8935.TWO,8935.TWO,8935.TWO,8935.TWO,8935.TWO
2024-05-28,13.050000190734863,13.199999809265137,12.850000381469727,13.149999618530273,101000
2024-05-29,13.0,13.199999809265137,12.899999618530273,12.899999618530273,127000
2024-05-30,13.5,13.5,12.899999618530273,13.0,411000
2024-05-31,14.149999618530273,14.800000190734863,13.699999809265137,13.800000190734863,908000
2024-06-03,14.050000190734863,14.350000381469727,13.800000190734863,14.350000381469727,445000
2024-06-04,13.899999618530273,14.25,13.600000381469727,14.0,292000
2024-06-05,14.0,14.149999618530273,13.850000381469727,13.949999809265137,263000
2024-06-06,14.0,14.300000190734863,13.75,14.199999809265137,462000
2024-06-07,14.199999809265137,14.449999809265137,13.949999809265137,14.449999809265137,492000
2024-06-11,14.199999809265137,14.399999618530273,14.050000190734863,14.199999809265137,244000
2024-06-12,14.149999618530273,14.399999618530273,14.0,14.0,151000
2024-06-13,13.949999809265137,14.399999618530273,13.899999618530273,14.399999618530273,221000
2024-06-14,13.899999618530273,14.149999618530273,13.899999618530273,14.149999618530273,72000
2024-06-17,14.100000381469727,14.25,13.899999618530273,14.0,271000
2024-06-18,14.149999618530273,14.25,14.0,14.100000381469727,246000
2024-06-19,14.149999618530273,14.149999618530273,14.050000190734863,14.149999618530273,131000
2024-06-20,14.149999618530273,14.300000190734863,14.0,14.300000190734863,88000
2024-06-21,14.050000190734863,14.100000381469727,13.899999618530273,14.100000381469727,109000
2024-06-24,14.149999618530273,14.149999618530273,13.800000190734863,13.850000381469727,204000
2024-06-25,14.100000381469727,14.149999618530273,14.0,14.0,88000
2024-06-26,14.050000190734863,14.050000190734863,13.949999809265137,14.0,38000
2024-06-27,13.850000381469727,14.050000190734863,13.850000381469727,14.050000190734863,92000
2024-06-28,14.050000190734863,14.050000190734863,13.699999809265137,13.800000190734863,316000
2024-07-01,14.100000381469727,14.149999618530273,13.899999618530273,13.949999809265137,266000
2024-07-02,14.850000381469727,15.0,14.100000381469727,14.100000381469727,593000
2024-07-03,15.25,15.399999618530273,14.850000381469727,14.850000381469727,699000
2024-07-04,14.850000381469727,15.399999618530273,14.850000381469727,15.199999809265137,409000
2024-07-05,16.299999237060547,16.299999237060547,15.050000190734863,15.050000190734863,3166000
2024-07-08,17.899999618530273,17.899999618530273,17.100000381469727,17.399999618530273,1851000
2024-07-09,18.450000762939453,19.549999237060547,17.5,19.100000381469727,3026000
2024-07-10,18.0,18.700000762939453,17.5,18.700000762939453,1003000
2024-07-11,18.049999237060547,18.350000381469727,17.799999237060547,17.799999237060547,600000
2024-07-12,17.600000381469727,17.950000762939453,17.399999618530273,17.950000762939453,822000
2024-07-15,17.299999237060547,17.600000381469727,16.600000381469727,17.600000381469727,891000
2024-07-16,19.0,19.0,17.100000381469727,17.100000381469727,2399000
2024-07-17,18.100000381469727,18.850000381469727,17.700000762939453,17.799999237060547,1481000
2024-07-18,18.399999618530273,18.399999618530273,17.549999237060547,17.799999237060547,583000
2024-07-19,20.200000762939453,20.200000762939453,18.25,18.25,2205000
2024-07-22,20.299999237060547,20.600000381469727,19.049999237060547,19.450000762939453,1827000
2024-07-23,20.149999618530273,20.799999237060547,19.700000762939453,20.399999618530273,818000
2024-07-26,20.200000762939453,20.549999237060547,19.25,19.600000381469727,688000
2024-07-29,19.049999237060547,20.5,19.049999237060547,20.200000762939453,953000
2024-07-30,18.850000381469727,18.899999618530273,17.700000762939453,18.700000762939453,881000
2024-07-31,18.299999237060547,18.75,18.0,18.75,368000
2024-08-01,17.700000762939453,18.450000762939453,17.700000762939453,18.299999237060547,407000
2024-08-02,17.350000381469727,17.899999618530273,16.799999237060547,17.350000381469727,466000
2024-08-05,15.949999809265137,16.799999237060547,15.649999618530273,16.799999237060547,812000
2024-08-06,16.25,16.5,15.0,16.100000381469727,443000
2024-08-07,16.850000381469727,16.950000762939453,16.350000381469727,16.350000381469727,275000
2024-08-08,17.049999237060547,17.299999237060547,16.75,16.799999237060547,359000
2024-08-09,16.25,17.049999237060547,15.800000190734863,17.049999237060547,613000
2024-08-12,16.200000762939453,16.350000381469727,15.850000381469727,16.25,201000
2024-08-13,17.299999237060547,17.600000381469727,16.100000381469727,16.5,735000
2024-08-14,17.149999618530273,17.350000381469727,17.0,17.149999618530273,246000
2024-08-15,17.149999618530273,17.149999618530273,16.799999237060547,17.149999618530273,171000
2024-08-16,17.600000381469727,18.0,16.899999618530273,17.049999237060547,335000
2024-08-19,17.549999237060547,17.799999237060547,17.299999237060547,17.799999237060547,178000
2024-08-20,17.25,17.549999237060547,17.200000762939453,17.549999237060547,143000
2024-08-21,17.399999618530273,17.850000381469727,17.299999237060547,17.299999237060547,172000
2024-08-22,17.399999618530273,17.700000762939453,17.100000381469727,17.700000762939453,55000
2024-08-23,17.100000381469727,17.200000762939453,17.049999237060547,17.200000762939453,58000
2024-08-26,17.100000381469727,17.149999618530273,17.0,17.149999618530273,87000
2024-08-27,17.0,17.0,16.799999237060547,16.850000381469727,71000
2024-08-28,16.899999618530273,17.049999237060547,16.600000381469727,17.049999237060547,96000
2024-08-29,16.899999618530273,16.950000762939453,16.75,16.850000381469727,54000
2024-08-30,17.0,17.100000381469727,16.899999618530273,16.899999618530273,47000
2024-09-02,17.0,17.100000381469727,16.799999237060547,17.049999237060547,66000
2024-09-03,16.950000762939453,17.0,16.850000381469727,16.950000762939453,118000
2024-09-04,16.649999618530273,16.850000381469727,16.25,16.850000381469727,130000
2024-09-05,17.950000762939453,18.299999237060547,16.75,16.75,645000
2024-09-06,17.600000381469727,17.950000762939453,17.200000762939453,17.399999618530273,226000
2024-09-09,17.399999618530273,17.399999618530273,16.850000381469727,17.350000381469727,187000
2024-09-10,16.850000381469727,17.399999618530273,16.549999237060547,17.200000762939453,237000
2024-09-11,16.899999618530273,17.049999237060547,16.700000762939453,17.049999237060547,60000
2024-09-12,17.200000762939453,17.399999618530273,16.950000762939453,17.0,187000
2024-09-13,18.700000762939453,18.899999618530273,17.200000762939453,17.200000762939453,1098000
2024-09-16,18.350000381469727,18.700000762939453,18.25,18.450000762939453,416000
2024-09-18,18.399999618530273,18.899999618530273,18.299999237060547,18.399999618530273,268000
2024-09-19,18.200000762939453,18.549999237060547,17.649999618530273,18.549999237060547,191000
2024-09-20,17.75,18.25,17.5,18.25,221000
2024-09-23,18.399999618530273,18.399999618530273,17.649999618530273,17.899999618530273,267000
2024-09-24,18.350000381469727,18.399999618530273,17.950000762939453,18.299999237060547,217000
2024-09-25,19.299999237060547,20.149999618530273,18.25,18.25,1596000
2024-09-26,18.899999618530273,19.299999237060547,18.700000762939453,19.200000762939453,491000
2024-09-27,19.100000381469727,19.25,18.75,18.950000762939453,404000
2024-09-30,18.950000762939453,19.149999618530273,18.75,19.149999618530273,225000
2024-10-01,18.700000762939453,18.850000381469727,18.049999237060547,18.049999237060547,403000
2024-10-04,18.75,19.0,18.350000381469727,18.600000381469727,246000
2024-10-07,18.75,18.950000762939453,18.600000381469727,18.950000762939453,204000
2024-10-08,18.299999237060547,18.700000762939453,18.25,18.700000762939453,196000
2024-10-09,18.299999237060547,18.299999237060547,17.950000762939453,18.299999237060547,249000
2024-10-11,17.049999237060547,18.200000762939453,16.600000381469727,18.200000762939453,771000
2024-10-14,17.0,17.600000381469727,16.899999618530273,16.899999618530273,227000
2024-10-15,17.350000381469727,17.350000381469727,17.0,17.0,108000
2024-10-16,17.450000762939453,17.549999237060547,17.299999237060547,17.399999618530273,90000
2024-10-17,17.600000381469727,17.700000762939453,17.399999618530273,17.549999237060547,88000
2024-10-18,17.649999618530273,17.75,17.25,17.75,120000
2024-10-21,18.299999237060547,18.399999618530273,17.799999237060547,17.799999237060547,298000
2024-10-22,18.700000762939453,18.700000762939453,18.049999237060547,18.100000381469727,274000
2024-10-23,18.899999618530273,19.299999237060547,18.600000381469727,19.0,424000
2024-10-24,19.799999237060547,20.299999237060547,18.850000381469727,18.899999618530273,1918000
2024-10-25,20.0,20.5,19.25,20.100000381469727,707000
2024-10-28,20.299999237060547,20.299999237060547,19.75,20.0,808000
2024-10-29,20.399999618530273,20.5,20.149999618530273,20.5,627000
2024-10-30,20.200000762939453,20.600000381469727,20.149999618530273,20.450000762939453,423000
2024-11-01,20.100000381469727,20.200000762939453,19.799999237060547,19.950000762939453,272000
2024-11-04,20.299999237060547,20.950000762939453,20.200000762939453,20.950000762939453,364000
2024-11-05,20.25,20.549999237060547,20.100000381469727,20.549999237060547,216000
2024-11-06,20.549999237060547,20.649999618530273,20.299999237060547,20.600000381469727,468000
2024-11-07,20.600000381469727,20.700000762939453,20.399999618530273,20.649999618530273,356000
2024-11-08,20.700000762939453,21.049999237060547,20.600000381469727,20.75,730000
2024-11-11,20.799999237060547,21.0,20.700000762939453,20.799999237060547,390000
2024-11-12,20.799999237060547,21.0,20.649999618530273,20.899999618530273,577000
2024-11-13,20.950000762939453,20.950000762939453,20.450000762939453,20.450000762939453,252000
2024-11-14,21.100000381469727,21.100000381469727,20.600000381469727,20.600000381469727,567000
2024-11-15,21.899999618530273,21.950000762939453,21.100000381469727,21.100000381469727,642000
2024-11-18,23.899999618530273,23.899999618530273,21.899999618530273,21.899999618530273,1402000
2024-11-19,23.0,23.700000762939453,22.049999237060547,23.600000381469727,703000
2024-11-20,22.0,22.950000762939453,21.5,22.950000762939453,624642
2024-11-21,23.899999618530273,23.899999618530273,21.950000762939453,21.950000762939453,645000
2024-11-22,23.850000381469727,24.299999237060547,23.549999237060547,23.899999618530273,622000
2024-11-25,22.600000381469727,23.899999618530273,21.799999237060547,23.25,1009000
2024-11-26,21.850000381469727,22.649999618530273,21.649999618530273,22.399999618530273,373000
2024-11-27,21.75,22.25,21.700000762939453,21.950000762939453,268000
